provincia,country,lat,long,dates,value
St Martin,France,18.07080000,-63.05010000,2020-06-22,36
St Martin,France,18.07080000,-63.05010000,2020-06-23,36
St Martin,France,18.07080000,-63.05010000,2020-06-24,36
St Martin,France,18.07080000,-63.05010000,2020-06-25,36
St Martin,France,18.07080000,-63.05010000,2020-06-26,36
St Martin,France,18.07080000,-63.05010000,2020-06-27,36
St Martin,France,18.07080000,-63.05010000,2020-06-28,37
St Martin,France,18.07080000,-63.05010000,2020-06-29,37
St Martin,France,18.07080000,-63.05010000,2020-06-30,37
St Martin,France,18.07080000,-63.05010000,2020-07-01,37
St Martin,France,18.07080000,-63.05010000,2020-07-02,37
St Martin,France,18.07080000,-63.05010000,2020-07-03,37
St Martin,France,18.07080000,-63.05010000,2020-07-04,37
St Martin,France,18.07080000,-63.05010000,2020-07-05,37
St Martin,France,18.07080000,-63.05010000,2020-07-06,37
St Martin,France,18.07080000,-63.05010000,2020-07-07,37
St Martin,France,18.07080000,-63.05010000,2020-07-08,37
St Martin,France,18.07080000,-63.05010000,2020-07-09,37
St Martin,France,18.07080000,-63.05010000,2020-07-10,37
St Martin,France,18.07080000,-63.05010000,2020-07-11,37
St Martin,France,18.07080000,-63.05010000,2020-07-12,37
St Martin,France,18.07080000,-63.05010000,2020-07-13,37
St Martin,France,18.07080000,-63.05010000,2020-07-14,37
St Martin,France,18.07080000,-63.05010000,2020-07-15,37
St Martin,France,18.07080000,-63.05010000,2020-07-16,37
St Martin,France,18.07080000,-63.05010000,2020-07-17,39
St Martin,France,18.07080000,-63.05010000,2020-07-18,39
St Martin,France,18.07080000,-63.05010000,2020-07-19,39
St Martin,France,18.07080000,-63.05010000,2020-07-20,39
St Martin,France,18.07080000,-63.05010000,2020-07-21,39
St Martin,France,18.07080000,-63.05010000,2020-07-22,39
St Martin,France,18.07080000,-63.05010000,2020-07-23,39
St Martin,France,18.07080000,-63.05010000,2020-07-24,39
St Martin,France,18.07080000,-63.05010000,2020-07-25,41
St Martin,France,18.07080000,-63.05010000,2020-07-26,41
St Martin,France,18.07080000,-63.05010000,2020-07-27,41
St Martin,France,18.07080000,-63.05010000,2020-07-28,41
St Martin,France,18.07080000,-63.05010000,2020-07-29,41
St Martin,France,18.07080000,-63.05010000,2020-07-30,41
St Martin,France,18.07080000,-63.05010000,2020-07-31,41
St Martin,France,18.07080000,-63.05010000,2020-08-01,41
St Martin,France,18.07080000,-63.05010000,2020-08-02,41
St Martin,France,18.07080000,-63.05010000,2020-08-03,41
St Martin,France,18.07080000,-63.05010000,2020-08-04,41
St Martin,France,18.07080000,-63.05010000,2020-08-05,41
St Martin,France,18.07080000,-63.05010000,2020-08-06,41
St Martin,France,18.07080000,-63.05010000,2020-08-07,41
St Martin,France,18.07080000,-63.05010000,2020-08-08,41
St Martin,France,18.07080000,-63.05010000,2020-08-09,44
St Martin,France,18.07080000,-63.05010000,2020-08-10,44
St Martin,France,18.07080000,-63.05010000,2020-08-11,44
St Martin,France,18.07080000,-63.05010000,2020-08-12,44
St Martin,France,18.07080000,-63.05010000,2020-08-13,45
St Martin,France,18.07080000,-63.05010000,2020-08-14,49
St Martin,France,18.07080000,-63.05010000,2020-08-15,49
St Martin,France,18.07080000,-63.05010000,2020-08-16,49
St Martin,France,18.07080000,-63.05010000,2020-08-17,49
St Martin,France,18.07080000,-63.05010000,2020-08-18,49
St Martin,France,18.07080000,-63.05010000,2020-08-19,49
St Martin,France,18.07080000,-63.05010000,2020-08-20,49
St Martin,France,18.07080000,-63.05010000,2020-08-21,52
St Martin,France,18.07080000,-63.05010000,2020-08-22,52
St Martin,France,18.07080000,-63.05010000,2020-08-23,52
St Martin,France,18.07080000,-63.05010000,2020-08-24,52
St Martin,France,18.07080000,-63.05010000,2020-08-25,52
St Martin,France,18.07080000,-63.05010000,2020-08-26,52
St Martin,France,18.07080000,-63.05010000,2020-08-27,52
St Martin,France,18.07080000,-63.05010000,2020-08-28,79
St Martin,France,18.07080000,-63.05010000,2020-08-29,79
St Martin,France,18.07080000,-63.05010000,2020-08-30,79
St Martin,France,18.07080000,-63.05010000,2020-08-31,79
St Martin,France,18.07080000,-63.05010000,2020-09-01,79
St Martin,France,18.07080000,-63.05010000,2020-09-02,79
St Martin,France,18.07080000,-63.05010000,2020-09-03,79
St Martin,France,18.07080000,-63.05010000,2020-09-04,79
St Martin,France,18.07080000,-63.05010000,2020-09-05,79
St Martin,France,18.07080000,-63.05010000,2020-09-06,79
St Martin,France,18.07080000,-63.05010000,2020-09-07,79
St Martin,France,18.07080000,-63.05010000,2020-09-08,79
St Martin,France,18.07080000,-63.05010000,2020-09-09,107
St Martin,France,18.07080000,-63.05010000,2020-09-10,107
St Martin,France,18.07080000,-63.05010000,2020-09-11,107
St Martin,France,18.07080000,-63.05010000,2020-09-12,107
St Martin,France,18.07080000,-63.05010000,2020-09-13,107
St Martin,France,18.07080000,-63.05010000,2020-09-14,206
St Martin,France,18.07080000,-63.05010000,2020-09-15,206
St Martin,France,18.07080000,-63.05010000,2020-09-16,206
St Martin,France,18.07080000,-63.05010000,2020-09-17,206
St Martin,France,18.07080000,-63.05010000,2020-09-18,206
St Martin,France,18.07080000,-63.05010000,2020-09-19,206
St Martin,France,18.07080000,-63.05010000,2020-09-20,206
St Martin,France,18.07080000,-63.05010000,2020-09-21,206
St Martin,France,18.07080000,-63.05010000,2020-09-22,206
St Martin,France,18.07080000,-63.05010000,2020-09-23,273
St Martin,France,18.07080000,-63.05010000,2020-09-24,273
St Martin,France,18.07080000,-63.05010000,2020-09-25,273
St Martin,France,18.07080000,-63.05010000,2020-09-26,273
St Martin,France,18.07080000,-63.05010000,2020-09-27,273
St Martin,France,18.07080000,-63.05010000,2020-09-28,273
St Martin,France,18.07080000,-63.05010000,2020-09-29,273
St Martin,France,18.07080000,-63.05010000,2020-09-30,273
St Martin,France,18.07080000,-63.05010000,2020-10-01,309
St Martin,France,18.07080000,-63.05010000,2020-10-02,309
St Martin,France,18.07080000,-63.05010000,2020-10-03,309
St Martin,France,18.07080000,-63.05010000,2020-10-04,309
St Martin,France,18.07080000,-63.05010000,2020-10-05,309
St Martin,France,18.07080000,-63.05010000,2020-10-06,309
St Martin,France,18.07080000,-63.05010000,2020-10-07,309
St Martin,France,18.07080000,-63.05010000,2020-10-08,309
St Martin,France,18.07080000,-63.05010000,2020-10-09,309
St Martin,France,18.07080000,-63.05010000,2020-10-10,309
St Martin,France,18.07080000,-63.05010000,2020-10-11,309
St Martin,France,18.07080000,-63.05010000,2020-10-12,309
St Martin,France,18.07080000,-63.05010000,2020-10-13,309
St Martin,France,18.07080000,-63.05010000,2020-10-14,380
St Martin,France,18.07080000,-63.05010000,2020-10-15,380
St Martin,France,18.07080000,-63.05010000,2020-10-16,380
St Martin,France,18.07080000,-63.05010000,2020-10-17,380
St Martin,France,18.07080000,-63.05010000,2020-10-18,380
St Martin,France,18.07080000,-63.05010000,2020-10-19,380
St Martin,France,18.07080000,-63.05010000,2020-10-20,380
St Martin,France,18.07080000,-63.05010000,2020-10-21,422
St Martin,France,18.07080000,-63.05010000,2020-10-22,422
St Martin,France,18.07080000,-63.05010000,2020-10-23,422
St Martin,France,18.07080000,-63.05010000,2020-10-24,422
St Martin,France,18.07080000,-63.05010000,2020-10-25,422
St Martin,France,18.07080000,-63.05010000,2020-10-26,422
St Martin,France,18.07080000,-63.05010000,2020-10-27,488
St Martin,France,18.07080000,-63.05010000,2020-10-28,488
St Martin,France,18.07080000,-63.05010000,2020-10-29,488
St Martin,France,18.07080000,-63.05010000,2020-10-30,488
St Martin,France,18.07080000,-63.05010000,2020-10-31,488
St Martin,France,18.07080000,-63.05010000,2020-11-01,488
St Martin,France,18.07080000,-63.05010000,2020-11-02,488
St Martin,France,18.07080000,-63.05010000,2020-11-03,488
St Martin,France,18.07080000,-63.05010000,2020-11-04,522
St Martin,France,18.07080000,-63.05010000,2020-11-05,522
St Martin,France,18.07080000,-63.05010000,2020-11-06,522
St Martin,France,18.07080000,-63.05010000,2020-11-07,522
St Martin,France,18.07080000,-63.05010000,2020-11-08,522
St Martin,France,18.07080000,-63.05010000,2020-11-09,522
St Martin,France,18.07080000,-63.05010000,2020-11-10,522
St Martin,France,18.07080000,-63.05010000,2020-11-11,522
St Martin,France,18.07080000,-63.05010000,2020-11-12,551
St Martin,France,18.07080000,-63.05010000,2020-11-13,551
St Martin,France,18.07080000,-63.05010000,2020-11-14,551
St Martin,France,18.07080000,-63.05010000,2020-11-15,551
St Martin,France,18.07080000,-63.05010000,2020-11-16,551
St Martin,France,18.07080000,-63.05010000,2020-11-17,551
St Martin,France,18.07080000,-63.05010000,2020-11-18,598
St Martin,France,18.07080000,-63.05010000,2020-11-19,598
St Martin,France,18.07080000,-63.05010000,2020-11-20,598
St Martin,France,18.07080000,-63.05010000,2020-11-21,598
St Martin,France,18.07080000,-63.05010000,2020-11-22,598
St Martin,France,18.07080000,-63.05010000,2020-11-23,598
,France,46.22760000,2.21370000,2020-01-22,0
,France,46.22760000,2.21370000,2020-01-23,0
,France,46.22760000,2.21370000,2020-01-24,0
,France,46.22760000,2.21370000,2020-01-25,0
,France,46.22760000,2.21370000,2020-01-26,0
,France,46.22760000,2.21370000,2020-01-27,0
,France,46.22760000,2.21370000,2020-01-28,0
,France,46.22760000,2.21370000,2020-01-29,0
,France,46.22760000,2.21370000,2020-01-30,0
,France,46.22760000,2.21370000,2020-01-31,0
,France,46.22760000,2.21370000,2020-02-01,0
,France,46.22760000,2.21370000,2020-02-02,0
,France,46.22760000,2.21370000,2020-02-03,0
,France,46.22760000,2.21370000,2020-02-04,0
,France,46.22760000,2.21370000,2020-02-05,0
,France,46.22760000,2.21370000,2020-02-06,0
,France,46.22760000,2.21370000,2020-02-07,0
,France,46.22760000,2.21370000,2020-02-08,0
,France,46.22760000,2.21370000,2020-02-09,0
,France,46.22760000,2.21370000,2020-02-10,0
,France,46.22760000,2.21370000,2020-02-11,0
,France,46.22760000,2.21370000,2020-02-12,2
,France,46.22760000,2.21370000,2020-02-13,2
,France,46.22760000,2.21370000,2020-02-14,2
,France,46.22760000,2.21370000,2020-02-15,4
,France,46.22760000,2.21370000,2020-02-16,4
,France,46.22760000,2.21370000,2020-02-17,4
,France,46.22760000,2.21370000,2020-02-18,4
,France,46.22760000,2.21370000,2020-02-19,4
,France,46.22760000,2.21370000,2020-02-20,4
,France,46.22760000,2.21370000,2020-02-21,4
,France,46.22760000,2.21370000,2020-02-22,4
,France,46.22760000,2.21370000,2020-02-23,4
,France,46.22760000,2.21370000,2020-02-24,4
,France,46.22760000,2.21370000,2020-02-25,11
,France,46.22760000,2.21370000,2020-02-26,11
,France,46.22760000,2.21370000,2020-02-27,11
,France,46.22760000,2.21370000,2020-02-28,11
,France,46.22760000,2.21370000,2020-02-29,12
,France,46.22760000,2.21370000,2020-03-01,12
,France,46.22760000,2.21370000,2020-03-02,12
,France,46.22760000,2.21370000,2020-03-03,12
,France,46.22760000,2.21370000,2020-03-04,12
,France,46.22760000,2.21370000,2020-03-05,12
,France,46.22760000,2.21370000,2020-03-06,12
,France,46.22760000,2.21370000,2020-03-07,12
,France,46.22760000,2.21370000,2020-03-08,12
,France,46.22760000,2.21370000,2020-03-09,12
,France,46.22760000,2.21370000,2020-03-10,12
,France,46.22760000,2.21370000,2020-03-11,12
,France,46.22760000,2.21370000,2020-03-12,12
,France,46.22760000,2.21370000,2020-03-13,12
,France,46.22760000,2.21370000,2020-03-14,12
,France,46.22760000,2.21370000,2020-03-15,12
,France,46.22760000,2.21370000,2020-03-16,12
,France,46.22760000,2.21370000,2020-03-17,12
,France,46.22760000,2.21370000,2020-03-18,12
,France,46.22760000,2.21370000,2020-03-19,12
,France,46.22760000,2.21370000,2020-03-20,12
,France,46.22760000,2.21370000,2020-03-21,12
,France,46.22760000,2.21370000,2020-03-22,2200
,France,46.22760000,2.21370000,2020-03-23,2200
,France,46.22760000,2.21370000,2020-03-24,3243
,France,46.22760000,2.21370000,2020-03-25,3900
,France,46.22760000,2.21370000,2020-03-26,4948
,France,46.22760000,2.21370000,2020-03-27,5700
,France,46.22760000,2.21370000,2020-03-28,5700
,France,46.22760000,2.21370000,2020-03-29,7202
,France,46.22760000,2.21370000,2020-03-30,7927
,France,46.22760000,2.21370000,2020-03-31,9444
,France,46.22760000,2.21370000,2020-04-01,10934
,France,46.22760000,2.21370000,2020-04-02,12428
,France,46.22760000,2.21370000,2020-04-03,14008
,France,46.22760000,2.21370000,2020-04-04,15438
,France,46.22760000,2.21370000,2020-04-05,16183
,France,46.22760000,2.21370000,2020-04-06,17250
,France,46.22760000,2.21370000,2020-04-07,19337
,France,46.22760000,2.21370000,2020-04-08,21254
,France,46.22760000,2.21370000,2020-04-09,23206
,France,46.22760000,2.21370000,2020-04-10,24932
,France,46.22760000,2.21370000,2020-04-11,26391
,France,46.22760000,2.21370000,2020-04-12,27186
,France,46.22760000,2.21370000,2020-04-13,27718
,France,46.22760000,2.21370000,2020-04-14,28512
,France,46.22760000,2.21370000,2020-04-15,30440
,France,46.22760000,2.21370000,2020-04-16,32297
,France,46.22760000,2.21370000,2020-04-17,33834
,France,46.22760000,2.21370000,2020-04-18,35379
,France,46.22760000,2.21370000,2020-04-19,35973
,France,46.22760000,2.21370000,2020-04-20,36782
,France,46.22760000,2.21370000,2020-04-21,38543
,France,46.22760000,2.21370000,2020-04-22,39988
,France,46.22760000,2.21370000,2020-04-23,41414
,France,46.22760000,2.21370000,2020-04-24,42715
,France,46.22760000,2.21370000,2020-04-25,43816
,France,46.22760000,2.21370000,2020-04-26,44125
,France,46.22760000,2.21370000,2020-04-27,44733
,France,46.22760000,2.21370000,2020-04-28,45997
,France,46.22760000,2.21370000,2020-04-29,47338
,France,46.22760000,2.21370000,2020-04-30,48572
,France,46.22760000,2.21370000,2020-05-01,49300
,France,46.22760000,2.21370000,2020-05-02,49751
,France,46.22760000,2.21370000,2020-05-03,49973
,France,46.22760000,2.21370000,2020-05-04,50438
,France,46.22760000,2.21370000,2020-05-05,51803
,France,46.22760000,2.21370000,2020-05-06,53022
,France,46.22760000,2.21370000,2020-05-07,54076
,France,46.22760000,2.21370000,2020-05-08,54770
,France,46.22760000,2.21370000,2020-05-09,54886
,France,46.22760000,2.21370000,2020-05-10,55062
,France,46.22760000,2.21370000,2020-05-11,55569
,France,46.22760000,2.21370000,2020-05-12,56617
,France,46.22760000,2.21370000,2020-05-13,57368
,France,46.22760000,2.21370000,2020-05-14,58300
,France,46.22760000,2.21370000,2020-05-15,59143
,France,46.22760000,2.21370000,2020-05-16,59142
,France,46.22760000,2.21370000,2020-05-17,59907
,France,46.22760000,2.21370000,2020-05-18,60416
,France,46.22760000,2.21370000,2020-05-19,61246
,France,46.22760000,2.21370000,2020-05-20,61713
,France,46.22760000,2.21370000,2020-05-21,62216
,France,46.22760000,2.21370000,2020-05-22,62557
,France,46.22760000,2.21370000,2020-05-23,62893
,France,46.22760000,2.21370000,2020-05-24,62961
,France,46.22760000,2.21370000,2020-05-25,63542
,France,46.22760000,2.21370000,2020-05-26,64222
,France,46.22760000,2.21370000,2020-05-27,64503
,France,46.22760000,2.21370000,2020-05-28,65098
,France,46.22760000,2.21370000,2020-05-29,65599
,France,46.22760000,2.21370000,2020-05-30,66051
,France,46.22760000,2.21370000,2020-05-31,66123
,France,46.22760000,2.21370000,2020-06-01,66120
,France,46.22760000,2.21370000,2020-06-02,66485
,France,46.22760000,2.21370000,2020-06-03,67031
,France,46.22760000,2.21370000,2020-06-04,67510
,France,46.22760000,2.21370000,2020-06-05,68007
,France,46.22760000,2.21370000,2020-06-06,68282
,France,46.22760000,2.21370000,2020-06-07,68283
,France,46.22760000,2.21370000,2020-06-08,68319
,France,46.22760000,2.21370000,2020-06-09,68736
,France,46.22760000,2.21370000,2020-06-10,69032
,France,46.22760000,2.21370000,2020-06-11,69344
,France,46.22760000,2.21370000,2020-06-12,69578
,France,46.22760000,2.21370000,2020-06-13,69783
,France,46.22760000,2.21370000,2020-06-14,69820
,France,46.22760000,2.21370000,2020-06-15,69719
,France,46.22760000,2.21370000,2020-06-16,69943
,France,46.22760000,2.21370000,2020-06-17,70223
,France,46.22760000,2.21370000,2020-06-18,70322
,France,46.22760000,2.21370000,2020-06-19,70496
,France,46.22760000,2.21370000,2020-06-20,70641
,France,46.22760000,2.21370000,2020-06-21,70661
,France,46.22760000,2.21370000,2020-06-22,70737
,France,46.22760000,2.21370000,2020-06-23,70952
,France,46.22760000,2.21370000,2020-06-24,71138
,France,46.22760000,2.21370000,2020-06-25,71322
,France,46.22760000,2.21370000,2020-06-26,71550
,France,46.22760000,2.21370000,2020-06-27,71455
,France,46.22760000,2.21370000,2020-06-28,71455
,France,46.22760000,2.21370000,2020-06-29,71595
,France,46.22760000,2.21370000,2020-06-30,71714
,France,46.22760000,2.21370000,2020-07-01,71879
,France,46.22760000,2.21370000,2020-07-02,72054
,France,46.22760000,2.21370000,2020-07-03,72181
,France,46.22760000,2.21370000,2020-07-04,72092
,France,46.22760000,2.21370000,2020-07-05,72092
,France,46.22760000,2.21370000,2020-07-06,72233
,France,46.22760000,2.21370000,2020-07-07,72363
,France,46.22760000,2.21370000,2020-07-08,72133
,France,46.22760000,2.21370000,2020-07-09,72408
,France,46.22760000,2.21370000,2020-07-10,72396
,France,46.22760000,2.21370000,2020-07-11,72200
,France,46.22760000,2.21370000,2020-07-12,72200
,France,46.22760000,2.21370000,2020-07-13,72180
,France,46.22760000,2.21370000,2020-07-14,71918
,France,46.22760000,2.21370000,2020-07-15,71774
,France,46.22760000,2.21370000,2020-07-16,71910
,France,46.22760000,2.21370000,2020-07-17,71979
,France,46.22760000,2.21370000,2020-07-18,71639
,France,46.22760000,2.21370000,2020-07-19,71639
,France,46.22760000,2.21370000,2020-07-20,71494
,France,46.22760000,2.21370000,2020-07-21,71382
,France,46.22760000,2.21370000,2020-07-22,71238
,France,46.22760000,2.21370000,2020-07-23,71618
,France,46.22760000,2.21370000,2020-07-24,71811
,France,46.22760000,2.21370000,2020-07-25,71566
,France,46.22760000,2.21370000,2020-07-26,71566
,France,46.22760000,2.21370000,2020-07-27,71497
,France,46.22760000,2.21370000,2020-07-28,71667
,France,46.22760000,2.21370000,2020-07-29,71597
,France,46.22760000,2.21370000,2020-07-30,71643
,France,46.22760000,2.21370000,2020-07-31,71656
,France,46.22760000,2.21370000,2020-08-01,71511
,France,46.22760000,2.21370000,2020-08-02,71511
,France,46.22760000,2.21370000,2020-08-03,71258
,France,46.22760000,2.21370000,2020-08-04,71152
,France,46.22760000,2.21370000,2020-08-05,71484
,France,46.22760000,2.21370000,2020-08-06,71613
,France,46.22760000,2.21370000,2020-08-07,71766
,France,46.22760000,2.21370000,2020-08-08,71585
,France,46.22760000,2.21370000,2020-08-09,71585
,France,46.22760000,2.21370000,2020-08-10,71537
,France,46.22760000,2.21370000,2020-08-11,71454
,France,46.22760000,2.21370000,2020-08-12,71906
,France,46.22760000,2.21370000,2020-08-13,71730
,France,46.22760000,2.21370000,2020-08-14,72023
,France,46.22760000,2.21370000,2020-08-15,71971
,France,46.22760000,2.21370000,2020-08-16,71971
,France,46.22760000,2.21370000,2020-08-17,72072
,France,46.22760000,2.21370000,2020-08-18,72003
,France,46.22760000,2.21370000,2020-08-19,71945
,France,46.22760000,2.21370000,2020-08-20,71868
,France,46.22760000,2.21370000,2020-08-21,72535
,France,46.22760000,2.21370000,2020-08-22,72600
,France,46.22760000,2.21370000,2020-08-23,72623
,France,46.22760000,2.21370000,2020-08-24,72793
,France,46.22760000,2.21370000,2020-08-25,73082
,France,46.22760000,2.21370000,2020-08-26,73020
,France,46.22760000,2.21370000,2020-08-27,73433
,France,46.22760000,2.21370000,2020-08-28,73501
,France,46.22760000,2.21370000,2020-08-29,73279
,France,46.22760000,2.21370000,2020-08-30,73279
,France,46.22760000,2.21370000,2020-08-31,73537
,France,46.22760000,2.21370000,2020-09-01,73727
,France,46.22760000,2.21370000,2020-09-02,73946
,France,46.22760000,2.21370000,2020-09-03,74156
,France,46.22760000,2.21370000,2020-09-04,74377
,France,46.22760000,2.21370000,2020-09-05,73866
,France,46.22760000,2.21370000,2020-09-06,73866
,France,46.22760000,2.21370000,2020-09-07,74223
,France,46.22760000,2.21370000,2020-09-08,74569
,France,46.22760000,2.21370000,2020-09-09,74867
,France,46.22760000,2.21370000,2020-09-10,74991
,France,46.22760000,2.21370000,2020-09-11,75308
,France,46.22760000,2.21370000,2020-09-12,75308
,France,46.22760000,2.21370000,2020-09-13,75308
,France,46.22760000,2.21370000,2020-09-14,75139
,France,46.22760000,2.21370000,2020-09-15,75477
,France,46.22760000,2.21370000,2020-09-16,75921
,France,46.22760000,2.21370000,2020-09-17,75880
,France,46.22760000,2.21370000,2020-09-18,76583
,France,46.22760000,2.21370000,2020-09-19,76583
,France,46.22760000,2.21370000,2020-09-20,76583
,France,46.22760000,2.21370000,2020-09-21,77254
,France,46.22760000,2.21370000,2020-09-22,77757
,France,46.22760000,2.21370000,2020-09-23,77757
,France,46.22760000,2.21370000,2020-09-24,77214
,France,46.22760000,2.21370000,2020-09-25,77692
,France,46.22760000,2.21370000,2020-09-26,77692
,France,46.22760000,2.21370000,2020-09-27,77692
,France,46.22760000,2.21370000,2020-09-28,77846
,France,46.22760000,2.21370000,2020-09-29,78678
,France,46.22760000,2.21370000,2020-09-30,79128
,France,46.22760000,2.21370000,2020-10-01,79578
,France,46.22760000,2.21370000,2020-10-02,80061
,France,46.22760000,2.21370000,2020-10-03,80061
,France,46.22760000,2.21370000,2020-10-04,80061
,France,46.22760000,2.21370000,2020-10-05,80394
,France,46.22760000,2.21370000,2020-10-06,80933
,France,46.22760000,2.21370000,2020-10-07,81431
,France,46.22760000,2.21370000,2020-10-08,81886
,France,46.22760000,2.21370000,2020-10-09,81763
,France,46.22760000,2.21370000,2020-10-10,81739
,France,46.22760000,2.21370000,2020-10-11,81739
,France,46.22760000,2.21370000,2020-10-12,82402
,France,46.22760000,2.21370000,2020-10-13,83544
,France,46.22760000,2.21370000,2020-10-14,84266
,France,46.22760000,2.21370000,2020-10-15,84933
,France,46.22760000,2.21370000,2020-10-16,85035
,France,46.22760000,2.21370000,2020-10-17,85008
,France,46.22760000,2.21370000,2020-10-18,85008
,France,46.22760000,2.21370000,2020-10-19,86234
,France,46.22760000,2.21370000,2020-10-20,87138
,France,46.22760000,2.21370000,2020-10-21,87951
,France,46.22760000,2.21370000,2020-10-22,88898
,France,46.22760000,2.21370000,2020-10-23,89600
,France,46.22760000,2.21370000,2020-10-24,89600
,France,46.22760000,2.21370000,2020-10-25,89600
,France,46.22760000,2.21370000,2020-10-26,91461
,France,46.22760000,2.21370000,2020-10-27,92830
,France,46.22760000,2.21370000,2020-10-28,94048
,France,46.22760000,2.21370000,2020-10-29,95358
,France,46.22760000,2.21370000,2020-10-30,96604
,France,46.22760000,2.21370000,2020-10-31,97475
,France,46.22760000,2.21370000,2020-11-01,98044
,France,46.22760000,2.21370000,2020-11-02,98044
,France,46.22760000,2.21370000,2020-11-03,98044
,France,46.22760000,2.21370000,2020-11-04,100531
,France,46.22760000,2.21370000,2020-11-05,104095
,France,46.22760000,2.21370000,2020-11-06,105650
,France,46.22760000,2.21370000,2020-11-07,107259
,France,46.22760000,2.21370000,2020-11-08,107935
,France,46.22760000,2.21370000,2020-11-09,109056
,France,46.22760000,2.21370000,2020-11-10,111241
,France,46.22760000,2.21370000,2020-11-11,113017
,France,46.22760000,2.21370000,2020-11-12,114275
,France,46.22760000,2.21370000,2020-11-13,115928
,France,46.22760000,2.21370000,2020-11-14,117913
,France,46.22760000,2.21370000,2020-11-15,118583
,France,46.22760000,2.21370000,2020-11-16,119653
,France,46.22760000,2.21370000,2020-11-17,121925
,France,46.22760000,2.21370000,2020-11-18,124164
,France,46.22760000,2.21370000,2020-11-19,126342
,France,46.22760000,2.21370000,2020-11-20,128294
,France,46.22760000,2.21370000,2020-11-21,129218
,France,46.22760000,2.21370000,2020-11-22,129722
,France,46.22760000,2.21370000,2020-11-23,130633
,Gabon,-0.80370000,11.60940000,2020-01-22,0
,Gabon,-0.80370000,11.60940000,2020-01-23,0
,Gabon,-0.80370000,11.60940000,2020-01-24,0
,Gabon,-0.80370000,11.60940000,2020-01-25,0
,Gabon,-0.80370000,11.60940000,2020-01-26,0
,Gabon,-0.80370000,11.60940000,2020-01-27,0
,Gabon,-0.80370000,11.60940000,2020-01-28,0
,Gabon,-0.80370000,11.60940000,2020-01-29,0
,Gabon,-0.80370000,11.60940000,2020-01-30,0
,Gabon,-0.80370000,11.60940000,2020-01-31,0
,Gabon,-0.80370000,11.60940000,2020-02-01,0
,Gabon,-0.80370000,11.60940000,2020-02-02,0
,Gabon,-0.80370000,11.60940000,2020-02-03,0
,Gabon,-0.80370000,11.60940000,2020-02-04,0
,Gabon,-0.80370000,11.60940000,2020-02-05,0
,Gabon,-0.80370000,11.60940000,2020-02-06,0
,Gabon,-0.80370000,11.60940000,2020-02-07,0
,Gabon,-0.80370000,11.60940000,2020-02-08,0
,Gabon,-0.80370000,11.60940000,2020-02-09,0
,Gabon,-0.80370000,11.60940000,2020-02-10,0
,Gabon,-0.80370000,11.60940000,2020-02-11,0
,Gabon,-0.80370000,11.60940000,2020-02-12,0
,Gabon,-0.80370000,11.60940000,2020-02-13,0
,Gabon,-0.80370000,11.60940000,2020-02-14,0
,Gabon,-0.80370000,11.60940000,2020-02-15,0
,Gabon,-0.80370000,11.60940000,2020-02-16,0
,Gabon,-0.80370000,11.60940000,2020-02-17,0
,Gabon,-0.80370000,11.60940000,2020-02-18,0
,Gabon,-0.80370000,11.60940000,2020-02-19,0
,Gabon,-0.80370000,11.60940000,2020-02-20,0
,Gabon,-0.80370000,11.60940000,2020-02-21,0
,Gabon,-0.80370000,11.60940000,2020-02-22,0
,Gabon,-0.80370000,11.60940000,2020-02-23,0
,Gabon,-0.80370000,11.60940000,2020-02-24,0
,Gabon,-0.80370000,11.60940000,2020-02-25,0
,Gabon,-0.80370000,11.60940000,2020-02-26,0
,Gabon,-0.80370000,11.60940000,2020-02-27,0
,Gabon,-0.80370000,11.60940000,2020-02-28,0
,Gabon,-0.80370000,11.60940000,2020-02-29,0
,Gabon,-0.80370000,11.60940000,2020-03-01,0
,Gabon,-0.80370000,11.60940000,2020-03-02,0
,Gabon,-0.80370000,11.60940000,2020-03-03,0
,Gabon,-0.80370000,11.60940000,2020-03-04,0
,Gabon,-0.80370000,11.60940000,2020-03-05,0
,Gabon,-0.80370000,11.60940000,2020-03-06,0
,Gabon,-0.80370000,11.60940000,2020-03-07,0
,Gabon,-0.80370000,11.60940000,2020-03-08,0
,Gabon,-0.80370000,11.60940000,2020-03-09,0
,Gabon,-0.80370000,11.60940000,2020-03-10,0
,Gabon,-0.80370000,11.60940000,2020-03-11,0
,Gabon,-0.80370000,11.60940000,2020-03-12,0
,Gabon,-0.80370000,11.60940000,2020-03-13,0
,Gabon,-0.80370000,11.60940000,2020-03-14,0
,Gabon,-0.80370000,11.60940000,2020-03-15,0
,Gabon,-0.80370000,11.60940000,2020-03-16,0
,Gabon,-0.80370000,11.60940000,2020-03-17,0
,Gabon,-0.80370000,11.60940000,2020-03-18,0
,Gabon,-0.80370000,11.60940000,2020-03-19,0
,Gabon,-0.80370000,11.60940000,2020-03-20,0
,Gabon,-0.80370000,11.60940000,2020-03-21,0
,Gabon,-0.80370000,11.60940000,2020-03-22,0
,Gabon,-0.80370000,11.60940000,2020-03-23,0
,Gabon,-0.80370000,11.60940000,2020-03-24,0
,Gabon,-0.80370000,11.60940000,2020-03-25,0
,Gabon,-0.80370000,11.60940000,2020-03-26,0
,Gabon,-0.80370000,11.60940000,2020-03-27,0
